cause,exposure,age,central,low,high,source
IHD,90.9999999999997,80+,1.38538231608094,1.29131718976049,1.48887790069596,gbd2019
IHD,91.9999999999997,80+,1.38600282620796,1.29193159833074,1.49002021843181,gbd2019
IHD,92.9999999999997,80+,1.38658433890172,1.29244280164072,1.4909921519337,gbd2019
IHD,93.9999999999997,80+,1.38712795581849,1.29289479369677,1.49180926114055,gbd2019
IHD,94.9999999999997,80+,1.3876349100562,1.29306316171419,1.49276660865196,gbd2019
IHD,95.9999999999997,80+,1.38810910834114,1.2935766206299,1.49324383822088,gbd2019
IHD,96.9999999999997,80+,1.38855158759621,1.29380499145332,1.49394102900559,gbd2019
IHD,97.9999999999997,80+,1.38896224423317,1.29402496299026,1.49457390355447,gbd2019
IHD,98.9999999999997,80+,1.38934306392637,1.29415703947994,1.49500267693312,gbd2019
IHD,100,80+,1.38969756611985,1.29479487801314,1.49550761536739,gbd2019
IHD,110,80+,1.39266775644201,1.29595607089612,1.49978519396366,gbd2019
IHD,120,80+,1.39554079226782,1.29612185329895,1.50446634437143,gbd2019
IHD,130,80+,1.39841382809362,1.29723568131941,1.50912598024087,gbd2019
IHD,140,80+,1.40128686391942,1.29723755020117,1.51396532727236,gbd2019
IHD,150,80+,1.40415989974523,1.29723941908293,1.52133141020529,gbd2019
IHD,160,80+,1.40703293557103,1.29724128796469,1.52706404368818,gbd2019
IHD,170,80+,1.40990597139683,1.29794698426418,1.53445737142955,gbd2019
IHD,180,80+,1.41277900722264,1.29794688440584,1.54583666418062,gbd2019
IHD,190,80+,1.41565204304844,1.29840352718096,1.55942514708307,gbd2019
IHD,200,80+,1.41852507887424,1.2992373413653,1.56821676825098,gbd2019
IHD,210,80+,1.42139811470004,1.29924277745019,1.58053973287585,gbd2019
IHD,220,80+,1.42427115052585,1.2992550500885,1.5926334459444,gbd2019
IHD,230,80+,1.42714418635165,1.29984732506861,1.60722312499326,gbd2019
IHD,240,80+,1.43001722217745,1.300596236335,1.61777633694261,gbd2019
IHD,250,80+,1.43289025800326,1.30059627829241,1.63379116407074,gbd2019
IHD,260,80+,1.43576329382906,1.30059632024981,1.64980599119888,gbd2019
IHD,270,80+,1.43863632965486,1.30059636220721,1.66550643358848,gbd2019
IHD,280,80+,1.44150936548067,1.30065691557798,1.68011929727135,gbd2019
IHD,290,80+,1.44438240130647,1.30202959080402,1.69147496149978,gbd2019
IHD,300,80+,1.44725543713227,1.3020343748154,1.70363026064493,gbd2019
Stroke,0,25-29,1,1,1,gbd2019
Stroke,0.01,25-29,1.00040140285207,1.00022709580837,1.00082148240921,gbd2019
Stroke,0.02,25-29,1.00080275206881,1.00045419161774,1.00164256084032,gbd2019
Stroke,0.03,25-29,1.00120404766543,1.0006812874281,1.00246323543119,gbd2019
Stroke,0.04,25-29,1.00160528965713,1.00090838323947,1.00328350631967,gbd2019
Stroke,0.05,25-29,1.00200647805913,1.00113547905184,1.00410337364364,gbd2019
Stroke,0.06,25-29,1.00240761288665,1.0013625748652,1.00492283754093,gbd2019
Stroke,0.07,25-29,1.00280869415489,1.00158967067957,1.00574189814943,gbd2019
Stroke,0.08,25-29,1.00320972187906,1.00181676649494,1.00656055560697,gbd2019
Stroke,0.09,25-29,1.00361069607438,1.0020438623113,1.00737881005142,gbd2019
Stroke,0.1,25-29,1.00401161675605,1.00227095812867,1.00819666162065,gbd2019
Stroke,0.11,25-29,1.0044124839393,1.00249805394703,1.0090141104525,gbd2019
Stroke,0.12,25-29,1.00481329763933,1.0027251497664,1.00983115668484,gbd2019
Stroke,0.13,25-29,1.00521405787135,1.00295224558676,1.01064780045552,gbd2019
Stroke,0.14,25-29,1.00561476465058,1.00317934140813,1.01146404190241,gbd2019
Stroke,0.15,25-29,1.00601541799222,1.00340643723049,1.01227988116336,gbd2019
Stroke,0.16,25-29,1.0064160179115,1.00363353305386,1.01309531837624,gbd2019
Stroke,0.17,25-29,1.00681656442361,1.00386062887822,1.01391035367889,gbd2019
Stroke,0.18,25-29,1.00721705754377,1.00408772470358,1.01472498720918,gbd2019
Stroke,0.19,25-29,1.0076174972872,1.00431482052995,1.01553921910497,gbd2019
Stroke,0.2,25-29,1.0080178836691,1.00454191635731,1.01635304950412,gbd2019
Stroke,0.21,25-29,1.00841821670469,1.00476901218567,1.01716647854448,gbd2019
Stroke,0.22,25-29,1.00881849640918,1.00499610801503,1.01797950636392,gbd2019
Stroke,0.23,25-29,1.00921872279778,1.0052232038454,1.01879213310029,gbd2019
Stroke,0.24,25-29,1.0096188958857,1.00545029967676,1.01960435889144,gbd2019
Stroke,0.25,25-29,1.01001901568816,1.00567739550912,1.02041618387525,gbd2019
Stroke,0.26,25-29,1.01041908222036,1.00590449134248,1.02122760818957,gbd2019
Stroke,0.27,25-29,1.01081909549752,1.00613158717684,1.02203863197225,gbd2019
Stroke,0.28,25-29,1.01121905553484,1.0063586830122,1.02284925536116,gbd2019
Stroke,0.29,25-29,1.01161896234755,1.00658577884857,1.02365947849415,gbd2019
Stroke,0.3,25-29,1.01201881595085,1.00681287468593,1.02446930150909,gbd2019
Stroke,0.31,25-29,1.01241861635995,1.00703997052429,1.02527872454383,gbd2019
Stroke,0.32,25-29,1.01281836359007,1.00726706636365,1.02608774773623,gbd2019
Stroke,0.33,25-29,1.01321805765642,1.00749416220401,1.02689637122414,gbd2019
Stroke,0.34,25-29,1.0136176985742,1.00772125804537,1.02770459514544,gbd2019
Stroke,0.35,25-29,1.01401728635864,1.00794835388772,1.02851241963797,gbd2019
Stroke,0.36,25-29,1.01441682102494,1.00817544973108,1.02931984483959,gbd2019
Stroke,0.37,25-29,1.01481630258831,1.00840254557544,1.03012687088817,gbd2019
Stroke,0.38,25-29,1.01521573106397,1.0086296414208,1.03093349792157,gbd2019
Stroke,0.39,25-29,1.01561510646713,1.00885673726716,1.03173972607763,gbd2019
Stroke,0.4,25-29,1.01601442881299,1.00908383311452,1.03254555549422,gbd2019
Stroke,0.41,25-29,1.01641369811678,1.00931092896288,1.0333509863092,gbd2019
Stroke,0.42,25-29,1.0168129143937,1.00953802481223,1.03415601866043,gbd2019
Stroke,0.43,25-29,1.01721207765896,1.00976512066259,1.03496065268576,gbd2019
Stroke,0.44,25-29,1.01761118792778,1.00999221651395,1.03576488852306,gbd2019
Stroke,0.45,25-29,1.01801024521537,1.0102193123663,1.03656872631018,gbd2019
Stroke,0.46,25-29,1.01840924953694,1.01044640821966,1.03737216618498,gbd2019
Stroke,0.47,25-29,1.0188082009077,1.01067350407402,1.03817520828532,gbd2019
Stroke,0.48,25-29,1.01920709934286,1.01090059992937,1.03897785274907,gbd2019
Stroke,0.49,25-29,1.01960594485763,1.01112769578573,1.03978009971406,gbd2019
Stroke,0.5,25-29,1.02000473746723,1.01135479164308,1.04058194931818,gbd2019
Stroke,0.51,25-29,1.02040347718687,1.01158188750144,1.04138340169927,gbd2019
Stroke,0.52,25-29,1.02080216403176,1.01180898336079,1.04218445699519,gbd2019
Stroke,0.53,25-29,1.02120079801711,1.01203607922115,1.04298511534381,gbd2019
Stroke,0.54,25-29,1.02159937915814,1.0122631750825,1.04378537688298,gbd2019
Stroke,0.55,25-29,1.02199790747005,1.01249027094486,1.04458524175055,gbd2019
Stroke,0.56,25-29,1.02239638296805,1.01271736680821,1.0453847100844,gbd2019
Stroke,0.57,25-29,1.02279480566737,1.01294446267257,1.04618378202237,gbd2019
Stroke,0.58,25-29,1.0231931755832,1.01317155853792,1.04698245770233,gbd2019
Stroke,0.59,25-29,1.0235914927307601,1.01339865440427,1.04778073726213,gbd2019
Stroke,0.6,25-29,1.02398975712527,1.01362575027163,1.04857862083964,gbd2019
Stroke,0.61,25-29,1.02438796878194,1.01385284613998,1.0493761085727,gbd2019
Stroke,0.62,25-29,1.02478612771596,1.01407994200933,1.05017320059919,gbd2019
Stroke,0.63,25-29,1.02518423394257,1.01430703787968,1.05096989705696,gbd2019
Stroke,0.64,25-29,1.02558228747697,1.01453413375104,1.05176619808386,gbd2019
Stroke,0.65,25-29,1.02598028833437,1.01476122962339,1.05256210381776,gbd2019
Stroke,0.66,25-29,1.02637823652998,1.01498832549674,1.05335761439652,gbd2019
Stroke,0.67,25-29,1.02677613207902,1.01521542137109,1.05415272995799,gbd2019
Stroke,0.68,25-29,1.0271739749967,1.01544251724644,1.05494745064003,gbd2019
Stroke,0.69,25-29,1.02757176529822,1.01566961312279,1.0557417765805,gbd2019
Stroke,0.7,25-29,1.02796950299881,1.01589670900014,1.05653570791726,gbd2019
Stroke,0.71,25-29,1.02836718811366,1.01612380487849,1.05732924478817,gbd2019
Stroke,0.72,25-29,1.028764820658,1.01635090075784,1.05812238733109,gbd2019
Stroke,0.73,25-29,1.02916240064704,1.01657799663819,1.05891513568387,gbd2019
Stroke,0.74,25-29,1.02955992809598,1.01680509251954,1.05970748998438,gbd2019
Stroke,0.75,25-29,1.02995740302004,1.01703218840189,1.06049945037047,gbd2019
Stroke,0.76,25-29,1.03035482543444,1.01725928428524,1.06129101698,gbd2019
Stroke,0.77,25-29,1.03075219535437,1.01748638016959,1.06208218995083,gbd2019
Stroke,0.78,25-29,1.03114951279506,1.01771347605494,1.06287296942082,gbd2019
Stroke,0.79,25-29,1.03154677777171,1.01794057194129,1.06366335552783,gbd2019
Stroke,0.8,25-29,1.03194399029954,1.01816766782864,1.06445334840972,gbd2019
Stroke,0.81,25-29,1.03234115039376,1.01839476371698,1.06524294820434,gbd2019
Stroke,0.82,25-29,1.03273825806958,1.01862185960633,1.06603215504955,gbd2019
Stroke,0.83,25-29,1.03313531334222,1.01884895549668,1.06682096908322,gbd2019
Stroke,0.84,25-29,1.03353231622687,1.01907605138803,1.06760939044319,gbd2019
Stroke,0.85,25-29,1.03392926673877,1.01930314728037,1.06839741926734,gbd2019
Stroke,0.86,25-29,1.03432616489311,1.01953024317372,1.06918505569352,gbd2019
Stroke,0.87,25-29,1.03472301070511,1.01975733906807,1.06997229985958,gbd2019
Stroke,0.88,25-29,1.03511980418998,1.01998443496341,1.07075915190339,gbd2019
Stroke,0.89,25-29,1.03551654536293,1.02021153085976,1.0715456119628,gbd2019
Stroke,0.9,25-29,1.03591323423918,1.0204386267571,1.07233168017567,gbd2019
Stroke,0.91,25-29,1.03630987083393,1.02066572265545,1.07311735667987,gbd2019
Stroke,0.92,25-29,1.0367064551624,1.02089281855479,1.07390264161325,gbd2019
Stroke,0.93,25-29,1.0371029872398,1.02111991445514,1.07468753511366,gbd2019
Stroke,0.94,25-29,1.03749946708134,1.02134701035648,1.07547203731898,gbd2019
Stroke,0.95,25-29,1.03789589470224,1.02157410625883,1.07625614836705,gbd2019
Stroke,0.96,25-29,1.0382922701177,1.02180120216217,1.07703986839573,gbd2019
Stroke,0.97,25-29,1.03868859334293,1.02202829806652,1.07782319754289,gbd2019
Stroke,0.98,25-29,1.03908486439315,1.02225539397186,1.07860613594638,gbd2019
Stroke,0.99,25-29,1.03948108328358,1.0224824898782,1.07938868374407,gbd2019
Stroke,1,25-29,1.03987725002941,1.02270958578555,1.0801708410738,gbd2019
Stroke,1.1,25-29,1.04383605288194,1.02498054491396,1.08797096896276,gbd2019
Stroke,1.2,25-29,1.04778965800848,1.02725150414236,1.09573220170123,gbd2019
Stroke,1.3,25-29,1.05173808062071,1.02952246347073,1.10345467714787,gbd2019
Stroke,1.4,25-29,1.05568133593034,1.03179342289907,1.11113853316134,gbd2019
Stroke,1.5,25-29,1.05961943914908,1.03406438242739,1.11878390760033,gbd2019
Stroke,1.6,25-29,1.06355240548862,1.03633534205569,1.12639093832349,gbd2019
Stroke,1.7,25-29,1.06748025016066,1.03860630178396,1.13395976318949,gbd2019
Stroke,1.8,25-29,1.0714029883769,1.04087726161221,1.14149052005701,gbd2019
Stroke,1.9,25-29,1.07532063534905,1.04314822154043,1.1489833467847,gbd2019
Stroke,2,25-29,1.0792332062888,1.04541918156863,1.15643838123124,gbd2019
Stroke,2.1,25-29,1.08314071640786,1.0476901416968,1.1638557612553,gbd2019
Stroke,2.2,25-29,1.08704318091792,1.04996110192495,1.17123562471553,gbd2019
Stroke,2.3,25-29,1.09094061503068,1.05223206225308,1.17857810947062,gbd2019
Stroke,2.4,25-29,1.09483303395785,1.05450302268119,1.18588335337922,gbd2019
Stroke,2.5,25-29,1.09872045291113,1.05677398320926,1.19315149430001,gbd2019
Stroke,2.6,25-29,1.10260288710221,1.05904494383732,1.20038267009166,gbd2019
Stroke,2.7,25-29,1.1064803517428,1.06131590456535,1.20757666548422,gbd2019
Stroke,2.8,25-29,1.11035286204459,1.06358686539336,1.2147339430673,gbd2019
Stroke,2.9,25-29,1.11422043321929,1.06585782632135,1.22185464441475,gbd2019
Stroke,3,25-29,1.11808308047861,1.06812878734931,1.2289389075544,gbd2019
Stroke,3.1,25-29,1.12194081903423,1.07039974847725,1.23598687051406,gbd2019
Stroke,3.2,25-29,1.12579366409785,1.07267070970516,1.24299867132157,gbd2019
Stroke,3.3,25-29,1.12964163088119,1.07494167103305,1.24997444800475,gbd2019
Stroke,3.4,25-29,1.13348473459594,1.07721263246092,1.25691433859142,gbd2019
Stroke,3.5,25-29,1.1373229904538,1.07948359398877,1.26381848110942,gbd2019
Stroke,3.6,25-29,1.14115641366646,1.08175455561659,1.27071965108468,gbd2019
Stroke,3.7,25-29,1.14498501944564,1.08402551734439,1.27796123383435,gbd2019
Stroke,3.8,25-29,1.14880882300303,1.08629647917216,1.28518803566998,gbd2019
Stroke,3.9,25-29,1.15262783955033,1.08856744109992,1.29240007776076,gbd2019
Stroke,4,25-29,1.15644208429925,1.09083840312765,1.29959738127589,gbd2019
Stroke,4.1,25-29,1.16025157246148,1.09310936525535,1.30677996738458,gbd2019
Stroke,4.2,25-29,1.16405631924872,1.09538032748304,1.31394785725601,gbd2019
Stroke,4.3,25-29,1.16785633987267,1.0976512898107,1.32110104412467,gbd2019
Stroke,4.4,25-29,1.17165164954504,1.09992225223834,1.32806478594564,gbd2019
Stroke,4.5,25-29,1.17544226347752,1.10219321476595,1.33472567890629,gbd2019
Stroke,4.6,25-29,1.17922819688182,1.10446417739355,1.3413534324999,gbd2019
Stroke,4.7,25-29,1.18300946496963,1.10673514012112,1.34794819017325,gbd2019
Stroke,4.8,25-29,1.18678608295266,1.10900610294867,1.35451009537314,gbd2019
Stroke,4.9,25-29,1.1905580660426,1.1112770658762,1.36103929154636,gbd2019
Stroke,5,25-29,1.19432542945116,1.1135480289037,1.3675359221397,gbd2019
Stroke,5.1,25-29,1.19808818839004,1.11581899203118,1.37399726572833,gbd2019
Stroke,5.2,25-29,1.20184635807093,1.11808995525864,1.38042553433344,gbd2019
Stroke,5.3,25-29,1.20559995370555,1.12036091858608,1.38682157884002,gbd2019
Stroke,5.4,25-29,1.20934899050558,1.1226318820135,1.39318554551342,gbd2019
Stroke,5.5,25-29,1.21309348368273,1.12490284554089,1.39947877225062,gbd2019
Stroke,5.6,25-29,1.21683344844869,1.12717380916826,1.4058301173898,gbd2019
Stroke,5.7,25-29,1.22056890001518,1.12944477289561,1.41213682603334,gbd2019
Stroke,5.8,25-29,1.22429985359389,1.13171573672294,1.4186855977858,gbd2019
Stroke,5.9,25-29,1.22802632439652,1.13398670065025,1.42520990780458,gbd2019
Stroke,6,25-29,1.23174832763477,1.13625766467753,1.43167463057506,gbd2019
Stroke,6.1,25-29,1.23546587852034,1.1385286288048,1.43789755237934,gbd2019
Stroke,6.2,25-29,1.23917899226493,1.14079959303204,1.44409123731183,gbd2019
Stroke,6.3,25-29,1.24288768408025,1.14307055735926,1.45025581217971,gbd2019
Stroke,6.4,25-29,1.24659196917798,1.14534152178646,1.45639140379012,gbd2019
Stroke,6.5,25-29,1.25029186276984,1.14761248631364,1.46249203576781,gbd2019
Stroke,6.6,25-29,1.25398738006753,1.14988345094079,1.46856347836798,gbd2019
Stroke,6.7,25-29,1.25767853628273,1.15215441566793,1.47460614363687,gbd2019
Stroke,6.8,25-29,1.26136534662716,1.15442538049504,1.48062015934595,gbd2019
Stroke,6.9,25-29,1.26504782631252,1.15669634542213,1.48660565326666,gbd2019
Stroke,7,25-29,1.2687259905505,1.1589673104492,1.49256275317044,gbd2019
Stroke,7.1,25-29,1.27239985455281,1.16123827557626,1.49849158682874,gbd2019
Stroke,7.2,25-29,1.27606943353114,1.16350924080328,1.50439228201302,gbd2019
Stroke,7.3,25-29,1.2797347426972,1.16578020613029,1.51026496649471,gbd2019
Stroke,7.4,25-29,1.28339579726268,1.16805117155728,1.51610976804526,gbd2019
Stroke,7.5,25-29,1.2870526124393,1.17032213708425,1.52192681443613,gbd2019
Stroke,7.6,25-29,1.29070520343874,1.17259310271119,1.52771623343876,gbd2019
Stroke,7.7,25-29,1.29435358547271,1.17486406843812,1.53347815282459,gbd2019
Stroke,7.8,25-29,1.2979977737529,1.17713503426503,1.53921270036508,gbd2019
Stroke,7.9,25-29,1.30163778349103,1.17940600019191,1.54492000383167,gbd2019
Stroke,8,25-29,1.30527362989879,1.18167696621877,1.55060019099581,gbd2019
Stroke,8.1,25-29,1.30890532818787,1.18394793234562,1.55625338962895,gbd2019
Stroke,8.2,25-29,1.31253289356999,1.18621889857244,1.56187972750253,gbd2019
Stroke,8.3,25-29,1.31615634125683,1.18848986489924,1.567479332388,gbd2019
Stroke,8.4,25-29,1.31977568646011,1.19076083132603,1.57305233205681,gbd2019
Stroke,8.5,25-29,1.32339094439152,1.19303179785279,1.57859885428041,gbd2019
Stroke,8.6,25-29,1.32700213026276,1.19530276447953,1.58411902683024,gbd2019
Stroke,8.7,25-29,1.33060925928553,1.19757373120625,1.58961297747776,gbd2019
Stroke,8.8,25-29,1.33421234667154,1.19984469803296,1.5950808339944,gbd2019
Stroke,8.9,25-29,1.33781140763248,1.20211566495964,1.60052272415162,gbd2019
Stroke,9,25-29,1.34140645738005,1.2043866319863,1.60593877572086,gbd2019
Stroke,9.1,25-29,1.34499751112596,1.20665759911294,1.61132911647357,gbd2019
Stroke,9.2,25-29,1.3485845840819,1.20892856633957,1.6166938741812,gbd2019
Stroke,9.3,25-29,1.35216769145958,1.21119953366617,1.62203317661519,gbd2019
Stroke,9.4,25-29,1.35574684847069,1.21347050109275,1.627347151547,gbd2019
Stroke,9.5,25-29,1.35932207032694,1.21574146861932,1.63263592674807,gbd2019
Stroke,9.6,25-29,1.36289337224002,1.21801243624586,1.63789962998985,gbd2019
Stroke,9.7,25-29,1.36646076942164,1.22028340397239,1.64313838904378,gbd2019
Stroke,9.8,25-29,1.3700242770835,1.22255437179889,1.64835233168132,gbd2019
Stroke,9.9,25-29,1.3735839104373,1.22482533972538,1.65354158567391,gbd2019
Stroke,10,25-29,1.37713968469473,1.22709630775185,1.65870627879299,gbd2019
Stroke,11,25-29,1.41248852354324,1.24980599351547,1.70895959186496,gbd2019
Stroke,12,25-29,1.44746818562603,1.27251568927723,1.75703912576823,gbd2019
Stroke,13,25-29,1.4820938826435,1.29522539503719,1.80610867303528,gbd2019
Stroke,14,25-29,1.5163808262961,1.31793511079541,1.84961484537055,gbd2019
Stroke,15,25-29,1.55034422828425,1.34064483655195,1.8955584313792,gbd2019
Stroke,16,25-29,1.58399930030838,1.36335457230687,1.94722867725674,gbd2019
Stroke,17,25-29,1.61736125406892,1.38606431806022,1.99231529147336,gbd2019
Stroke,18,25-29,1.6504453012663,1.40877407381208,2.03583130060165,gbd2019
Stroke,19,25-29,1.68326665360094,1.4314838395625,2.08396768788408,gbd2019
Stroke,20,25-29,1.71584049653066,1.45419361531153,2.13197404526511,gbd2019
Stroke,21,25-29,1.74818108876992,1.47690336967988,2.17908353627658,gbd2019
Stroke,22,25-29,1.78029937609251,1.49806163546261,2.2212037306364,gbd2019
Stroke,23,25-29,1.81220383268306,1.51960061292202,2.26252641226037,gbd2019
Stroke,24,25-29,1.84390202358203,1.54204555395527,2.29878447052424,gbd2019
Stroke,24.9999999999999,25-29,1.87540111863662,1.56452020748039,2.33499785703669,gbd2019
Stroke,25.9999999999999,25-29,1.90670705698127,1.58693677221934,2.37115494344286,gbd2019
Stroke,26.9999999999999,25-29,1.9378247346581,1.60928255481175,2.40711807996945,gbd2019
Stroke,27.9999999999999,25-29,1.96875860760191,1.62815746860256,2.44298349697778,gbd2019
Stroke,28.9999999999999,25-29,1.99951230575407,1.64861928958501,2.48665553936905,gbd2019
Stroke,29.9999999999999,25-29,2.030088526139,1.67095907705596,2.53101125699585,gbd2019
Stroke,30.9999999999999,25-29,2.06048870981043,1.69231120533455,2.57478868014248,gbd2019
Stroke,31.9999999999999,25-29,2.09071226806806,1.71230804549395,2.61793369585286,gbd2019
Stroke,32.9999999999999,25-29,2.1207579538832,1.73455790857577,2.6609438880942,gbd2019
Stroke,33.9999999999999,25-29,2.15062364907238,1.75680686520702,2.70275315961195,gbd2019
Stroke,34.9999999999999,25-29,2.18030612677549,1.77905488761717,2.74418911819446,gbd2019
Stroke,35.9999999999999,25-29,2.2098002952833,1.79992835204926,2.78096502743819,gbd2019
Stroke,36.9999999999999,25-29,2.2391000695525,1.81935057973579,2.80670323858003,gbd2019
Stroke,37.9999999999999,25-29,2.26819910249663,1.84061207308335,2.83488945514219,gbd2019
Stroke,38.9999999999999,25-29,2.29709074019443,1.86246852028023,2.87641464299081,gbd2019
Stroke,39.9999999999999,25-29,2.32576798547715,1.88425004648818,2.920250649606,gbd2019
Stroke,40.9999999999999,25-29,2.3542232549847,1.90594767801577,2.96354111182818,gbd2019
Stroke,41.9999999999999,25-29,2.38244864681315,1.92754913436312,3.00007545934307,gbd2019
Stroke,42.9999999999999,25-29,2.41043617930428,1.94874275155421,3.03608982945325,gbd2019
Stroke,43.9999999999999,25-29,2.43817781362246,1.96799277900242,3.07191488763894,gbd2019
Stroke,44.9999999999999,25-29,2.46566542341374,1.98938035097912,3.108718105264,gbd2019
Stroke,45.9999999999999,25-29,2.49289046411339,2.00941767441309,3.14295152328662,gbd2019
Stroke,46.9999999999999,25-29,2.51984424726115,2.02877546264674,3.176570668706,gbd2019
Stroke,47.9999999999999,25-29,2.54651808426446,2.04806824639855,3.20993899585495,gbd2019
Stroke,48.9999999999999,25-29,2.57290328653074,2.06769217769717,3.24279562031681,gbd2019
Stroke,49.9999999999999,25-29,2.59899116427424,2.08624595417102,3.27265197477173,gbd2019
